userId,itemId,rating
47,tt6071752,5
47,tt2066925,5
47,tt4707940,5
47,tt6040012,6
47,tt6041458,6
47,tt2229842,6
47,tt2976182,2
47,tt4228746,2
47,tt1639426,8
47,tt6923462,8
47,tt3886444,5
47,tt7212726,7
47,tt1884268,7
47,tt4088588,9
47,tt2708644,3
47,tt5909308,7
47,tt3645014,4
48,tt2346744,7
48,tt1185412,6
48,tt4307132,8
48,tt1558578,5
48,tt8458202,7
48,tt6926486,6
48,tt1610418,4
48,tt7725596,9
48,tt3696192,3
48,tt6275262,6
48,tt7363076,8
48,tt2857500,7
48,tt2708644,2
48,tt1663647,4
48,tt1172587,6
48,tt2389486,5
48,tt1971310,3
48,tt3469244,5
48,tt6527426,6
48,tt1433810,5
48,tt7723022,5
48,tt2939912,6
48,tt8108268,7
48,tt7581902,8
48,tt3431714,6
48,tt4511416,4
48,tt6108090,9
48,tt7881524,4
48,tt2571140,4
48,tt2354407,6
48,tt11046300,8
48,tt3449320,4
48,tt1948150,8
48,tt9052964,2
48,tt5021968,6
48,tt3531852,6
48,tt1397492,7
48,tt3717068,7
48,tt3477214,7
48,tt4683366,9
48,tt4579982,4
48,tt4340180,2
48,tt4684028,7
48,tt3311236,6
48,tt0988655,4
48,tt5046500,5
48,tt1887763,7
48,tt4900716,8
48,tt2323964,6
49,tt2423132,6
49,tt4559006,8
49,tt2476154,3
49,tt1999935,5
49,tt4707940,8
49,tt3398048,2
49,tt2213054,9
49,tt6278732,7
49,tt3368222,7
49,tt4921860,6
49,tt3881136,5
49,tt9239772,6
49,tt3005850,5
49,tt6978954,5
49,tt6752836,1
49,tt5997666,5
49,tt2066925,5
49,tt8427036,7
49,tt9179426,5
49,tt2338151,9
50,tt3539966,6
50,tt7463730,6
50,tt3848888,5
50,tt1886663,3
50,tt2012576,7
50,tt7720254,5
50,tt4659548,8
50,tt2023645,6
50,tt2356180,8
50,tt2327389,4
50,tt3382148,4
50,tt1939654,5
50,tt7549484,5
50,tt7571718,10
50,tt1703958,8
50,tt5697870,5
50,tt1920986,3
50,tt5760490,5
50,tt2429640,4
50,tt7341406,6
50,tt5743656,7
50,tt5543746,4
50,tt1947973,5
50,tt3886444,4
50,tt2675978,7
50,tt9248940,8
50,tt5928576,5
50,tt3483712,5
50,tt5613834,5
50,tt3716142,4
50,tt4094820,6
50,tt3766798,5
50,tt1573072,5
51,tt6299040,6
51,tt2184125,7
51,tt1183917,4
51,tt2302416,7
51,tt1608777,6
51,tt1808221,2
51,tt1433810,8
51,tt7527082,8
51,tt1397492,8
51,tt5896934,4
51,tt4651394,4
51,tt6484982,7
51,tt1221147,6
51,tt1618430,6
51,tt1629295,8
51,tt2979920,7
51,tt4365060,6
51,tt1388903,7
51,tt1867070,5
51,tt4600778,7
51,tt1729637,3
51,tt5518128,5
51,tt2224313,7
51,tt4355892,3
51,tt8175968,6
51,tt4906984,7
51,tt7262178,4
51,tt2122340,6
51,tt3177332,4
52,tt5309720,3
52,tt2122340,7
52,tt2556308,6
52,tt1610452,7
52,tt3368222,5
52,tt4287778,4
52,tt6752836,3
52,tt5525846,5
52,tt2699840,6
52,tt1620620,9
52,tt2034011,4
52,tt4535650,5
52,tt2283894,7
52,tt2213054,10
52,tt3881136,6
52,tt1801521,6
52,tt1447508,9
52,tt3840534,4
52,tt2327389,5
52,tt4707940,6
52,tt1646217,5
52,tt7723022,3
52,tt3021244,7
52,tt1886663,5
52,tt8897986,10
52,tt2341766,6
52,tt5130348,7
52,tt7526836,6
52,tt1954206,7
52,tt1828289,8
52,tt1947973,5
52,tt8108208,6
52,tt7725596,9
52,tt2027138,6
52,tt7617988,9
52,tt4434004,7
52,tt5743888,2
52,tt1890363,7
52,tt3177332,5
52,tt2202086,5
52,tt1183944,5
52,tt2181831,9
52,tt5928576,5
52,tt1920986,4
52,tt3720634,6
52,tt6467380,6
52,tt3311236,5
52,tt1620719,6
52,tt7485048,9
52,tt1736552,5
53,tt3848892,9
53,tt5896934,3
53,tt3666258,5
53,tt5882970,4
53,tt1696191,6
53,tt6588966,10
53,tt4303010,8
53,tt0246825,7
53,tt8239946,7
53,tt2198235,5
53,tt5956100,7
53,tt5021968,10
53,tt9105014,8
53,tt2222716,5
53,tt3636776,6
53,tt4511416,3
53,tt5764024,6
53,tt3324810,7
53,tt1608768,6
53,tt2357926,6
53,tt2387495,6
53,tt2848824,4
53,tt1736552,6
53,tt1742307,5
53,tt3001638,8
53,tt2976172,7
53,tt3169676,4
53,tt6395306,9
53,tt8897986,9
53,tt4513812,9
53,tt3482198,1
53,tt2976182,3
53,tt3524410,4
53,tt3477214,5
53,tt8055888,7
53,tt7609114,3
53,tt3483646,6
53,tt4302956,7
53,tt2691010,4
53,tt2624852,8
53,tt2372678,9
54,tt2321492,5
54,tt3678782,7
54,tt2951576,1
54,tt3531604,4
54,tt1629260,2
54,tt2106537,6
54,tt7399470,7
54,tt4430136,8
54,tt2814372,5
54,tt3290688,4
54,tt3693936,6
54,tt6512784,3
54,tt1191118,2
54,tt7431594,4
54,tt6144958,8
54,tt4386684,7
54,tt2357926,5
54,tt4994210,6
54,tt3679060,6
54,tt3209826,5
54,tt4373886,3
54,tt2012576,6
54,tt10360496,9
54,tt4335698,3
54,tt2341766,4
54,tt1855268,7
54,tt6514196,5
54,tt3001638,6
54,tt3495000,7
54,tt1848771,5
54,tt3311236,4
54,tt1606267,5
54,tt7722258,5
54,tt2338151,9
54,tt5046500,5
54,tt1891884,5
54,tt2872050,7
54,tt4541102,4
54,tt1992138,7
54,tt1182884,6
55,tt5121000,8
55,tt1512220,4
55,tt1244093,3
55,tt2122340,5
55,tt1869296,6
55,tt2140465,6
55,tt3619854,4
55,tt2408040,5
55,tt3142232,6
55,tt2082197,8
55,tt3539966,5
55,tt8175968,5
55,tt7571718,9
55,tt3836958,5
55,tt1916728,9
55,tt3056632,7
55,tt2308773,7
55,tt1618430,6
55,tt6471054,6
55,tt8108202,8
55,tt6206564,6
55,tt2213054,8
55,tt1431122,4
56,tt6334874,4
56,tt3619710,6
56,tt1855268,5
56,tt2164702,3
56,tt7399470,6
56,tt4635372,8
56,tt6405126,5
56,tt6143422,9
56,tt3531852,6
56,tt10635372,1
56,tt3797478,8
56,tt1639426,8
56,tt3847072,6
56,tt2344678,1
56,tt5165344,8
56,tt9105014,8
56,tt2308773,7
56,tt3209826,4
56,tt9052964,2
56,tt2624852,7
56,tt8144834,7
56,tt2857500,7
56,tt6978954,6
56,tt6588966,5
56,tt5120640,8
56,tt3554418,7
56,tt1433810,8
56,tt1999935,5
56,tt6264938,7
56,tt4338154,6
56,tt1438298,8
56,tt5743656,8
56,tt4581032,7
56,tt2246595,5
56,tt2573750,5
56,tt8108206,9
56,tt2104937,3
56,tt2377938,9
56,tt4994210,5
56,tt1375789,6
56,tt7881558,6
56,tt1605778,6
56,tt4355892,2
57,tt7526836,4
57,tt6041458,6
57,tt3059106,5
57,tt7585620,6
57,tt2613942,6
57,tt1744641,7
57,tt4857886,6
57,tt6967980,10
57,tt6173990,8
57,tt2184125,8
57,tt2392447,6
57,tt3854246,5
57,tt1887763,7
57,tt5286444,10
57,tt8647400,7
57,tt3948240,4
57,tt7412738,6
57,tt3449320,4
57,tt2063745,6
57,tt2932606,6
57,tt1781838,5
57,tt5121000,7
57,tt4434004,7
57,tt1830786,3
57,tt4971258,5
57,tt1363363,2
57,tt4094820,7
57,tt2337292,7
57,tt1503640,5
57,tt5662932,8
57,tt1714832,8
57,tt5460276,6
57,tt6499258,6
57,tt4010306,5
57,tt7997334,1
57,tt2306635,7
57,tt5120640,6
57,tt1124386,5
57,tt1442583,7
57,tt8706884,6
57,tt5074352,7
57,tt2941856,6
58,tt1666184,5
58,tt2814372,5
58,tt2027138,4
58,tt1891884,4
58,tt5227468,4
58,tt6978954,4
58,tt3322420,7
58,tt8983202,6
58,tt1572311,2
58,tt3696192,5
58,tt1395025,4
58,tt2104937,4
58,tt4117066,8
58,tt5343678,7
58,tt2073070,9
58,tt7695014,5
58,tt2356180,7
58,tt7722484,3
58,tt1887817,4
58,tt4579982,3
58,tt1578261,6
58,tt1753640,5
58,tt2988272,7
58,tt2909396,3
58,tt1673411,4
58,tt1830786,2
59,tt2292625,8
59,tt10816510,9
59,tt4832640,10
59,tt8324474,5
59,tt2951576,3
59,tt2727028,3
59,tt3735246,8
59,tt5956100,5
59,tt2392447,7
59,tt4635372,8
59,tt4556848,5
59,tt1939654,5
59,tt4654760,5
59,tt4399594,4
59,tt1618430,8
59,tt2202086,5
59,tt8108268,10
59,tt1918886,2
59,tt2294685,5
59,tt1926313,10
59,tt3678782,10
59,tt7777196,5
59,tt1729637,5
59,tt5997666,5
59,tt2939912,8
59,tt2323964,6
59,tt2556308,7
59,tt2976172,7
59,tt1828289,7
59,tt7212726,8
59,tt4552546,6
59,tt3881136,6
59,tt5502766,6
59,tt1191118,4
59,tt4642936,3
59,tt7399470,6
60,tt3142688,6
60,tt1954206,8
60,tt2185084,5
60,tt1572311,4
60,tt1855268,7
60,tt2126282,7
60,tt2176013,5
60,tt7255568,3
60,tt1773015,7
60,tt8647400,6
60,tt3290688,6
60,tt3001638,8
60,tt5756052,7
60,tt4995402,6
60,tt1839596,8
60,tt3021244,4
60,tt1433810,6
60,tt3059106,6
60,tt2229848,6
60,tt5460276,8
60,tt1639426,9
60,tt1728239,2
60,tt4355838,6
60,tt4303010,8
60,tt3148502,8
60,tt7778680,8
60,tt7997334,2
60,tt2265191,7
60,tt5638474,3
60,tt6278732,7
61,tt4387040,10
61,tt1784589,5
61,tt6484982,10
61,tt3693936,9
61,tt2275802,6
61,tt8983180,6
61,tt1753640,5
61,tt3948240,2
61,tt7581902,9
61,tt3469244,6
61,tt2762334,4
61,tt2190820,6
62,tt3848888,7
62,tt5310090,8
62,tt6843812,5
62,tt1244093,2
62,tt6471054,9
62,tt1185412,6
62,tt6836936,5
62,tt3848938,6
62,tt2224313,6
62,tt5463608,6
62,tt2367056,7
62,tt4760900,8
62,tt6711660,6
62,tt3405236,8
62,tt2100543,2
62,tt2417560,5
62,tt6349528,6
62,tt3483612,6
62,tt1191130,6
62,tt1606267,4
62,tt2976176,8
62,tt6467738,4
62,tt7463730,6
62,tt5970844,3
62,tt1395025,4
62,tt2208248,3
62,tt1784589,5
62,tt8268972,5
62,tt1887763,5
62,tt4864932,4
62,tt5290620,2
62,tt5197544,7
62,tt5130348,6
62,tt7255568,2
62,tt9052964,2
62,tt2222716,5
62,tt3547616,6
62,tt7384848,4
62,tt4511416,5
62,tt5997666,5
62,tt3465488,3
62,tt3477214,6
62,tt8223250,8
62,tt7527082,7
63,tt5165344,7
63,tt3159708,4
63,tt7881558,8
63,tt2344678,3
63,tt1600439,5
63,tt5943306,6
63,tt8108268,7
63,tt2176013,6
63,tt1431122,5
63,tt2337292,7
63,tt5074352,8
63,tt8396128,6
63,tt2804026,5
63,tt1947973,3
63,tt6277440,6
63,tt6278732,7
63,tt2346744,3
63,tt1368453,6
63,tt8202612,5
63,tt2951576,4
63,tt3483612,5
63,tt1191118,4
63,tt2063745,7
63,tt1239276,7
63,tt2963974,5
64,tt5615116,5
64,tt2032530,7
64,tt5108476,3
64,tt2199711,9
64,tt1285241,7
64,tt4169250,6
64,tt2980794,7
64,tt7469726,7
64,tt2356180,9
64,tt1345777,8
64,tt2309764,5
64,tt5997928,8
64,tt2976176,10
64,tt3848888,4
64,tt3177332,7
64,tt4323504,4
64,tt4683366,4
64,tt3044882,4
64,tt2424988,9
64,tt2979920,5
64,tt3209826,2
64,tt4818930,9
64,tt2437954,5
64,tt4654760,5
64,tt6102396,4
64,tt3142232,6
64,tt4271730,3
64,tt2112978,6
64,tt6033536,5
64,tt8338746,2
64,tt2341766,5
64,tt4900716,8
64,tt6711660,6
64,tt1948150,7
64,tt5463608,6
64,tt8324474,7
64,tt1949548,5
64,tt2063745,8
64,tt0403935,4
64,tt2246724,6
64,tt6143422,7
64,tt3334348,6
64,tt8108198,9
64,tt1826763,5
64,tt3001638,7
64,tt5662932,6
64,tt3717068,7
65,tt3672618,6
65,tt4358344,9
65,tt2988272,7
65,tt4949324,7
65,tt4323504,5
65,tt1646217,3
65,tt4355838,4
65,tt2350496,7
65,tt7639372,5
65,tt1954598,8
65,tt2318401,5
65,tt2574698,2
65,tt2861320,3
65,tt1239276,7
65,tt2317103,6
65,tt1999935,5
65,tt1471247,7
65,tt3142688,5
65,tt3449292,9
65,tt4559006,6
65,tt4995402,5
65,tt1706317,4
65,tt1887763,7
65,tt1941638,5
65,tt4979082,5
65,tt2224313,6
65,tt1694542,7
65,tt2176013,6
65,tt2979920,4
65,tt2106537,5
65,tt2356180,10
65,tt1847736,5
65,tt1227524,8
65,tt8902990,7
65,tt4552546,6
65,tt7720254,5
65,tt2387495,8
65,tt4302956,7
65,tt7471004,6
65,tt3716142,5
65,tt6143422,8
65,tt4565796,4
65,tt9558612,3
65,tt3814100,7
66,tt1198101,7
66,tt2905838,5
66,tt4358344,8
66,tt5997666,4
66,tt2246595,4
66,tt2980794,8
66,tt4287778,4
66,tt7607940,1
66,tt1606267,6
66,tt3447364,7
67,tt1292642,7
67,tt2882328,8
67,tt3036740,2
67,tt1886663,7
67,tt6484982,7
67,tt5472374,5
67,tt2104937,4
67,tt1916728,9
67,tt1722425,7
67,tt6277440,7
67,tt2275802,7
67,tt2551378,3
67,tt1562872,9
67,tt2215163,3
68,tt2164702,4
68,tt5784860,3
68,tt2256514,5
68,tt6349528,5
68,tt3173910,7
68,tt3495030,7
68,tt10816510,7
68,tt5785200,2
68,tt4559006,6
68,tt2199711,9
68,tt2176013,6
68,tt7720922,6
68,tt4906984,5
68,tt1883121,7
68,tt2012576,7
68,tt1627924,4
68,tt3224288,7
68,tt4335698,3
68,tt1886663,5
68,tt6143422,9
68,tt2404027,6
68,tt1673411,6
68,tt4994210,6
68,tt2216852,6
68,tt3742284,8
68,tt2699840,5
68,tt1573072,5
68,tt3531852,5
68,tt4659548,8
68,tt2222550,4
68,tt1127220,6
68,tt5456546,4
68,tt6080746,9
68,tt2912578,7
68,tt3453964,5
68,tt5632164,4
68,tt3337550,7
68,tt2406676,6
68,tt4857886,6
69,tt5460276,7
69,tt6277440,6
69,tt1609147,8
69,tt4467202,3
69,tt2063745,7
69,tt5052972,4
69,tt2356959,5
69,tt5240748,6
69,tt2708644,5
69,tt6537508,5
69,tt1188982,5
69,tt2334779,7
69,tt7720254,4
69,tt4579982,5
70,tt4865436,5
70,tt5997666,6
70,tt1961530,2
70,tt3709344,8
70,tt3726012,2
70,tt2978626,4
70,tt2372678,6
70,tt4949324,7
70,tt5460276,7
70,tt2423132,7
70,tt7881558,8
70,tt2033947,3
70,tt2905838,5
70,tt3823392,8
70,tt2216852,6
70,tt5784860,3
70,tt7147540,7
70,tt3469244,6
70,tt9239772,5
70,tt2872050,4
70,tt2402745,7
70,tt5785116,5
70,tt4971258,4
70,tt6452574,8
70,tt1351224,6
70,tt7720922,6
70,tt2385104,9
70,tt1191118,2
70,tt2256514,3
70,tt2191721,5
70,tt1805263,9
70,tt9248972,7
70,tt1363125,2
70,tt1447508,7
70,tt1720254,3
70,tt2356959,4
70,tt4355838,5
70,tt3398052,8
70,tt2222716,5
70,tt2802062,6
70,tt5544662,3
70,tt9052964,4
70,tt9558612,4
70,tt8902990,5
70,tt4581722,7
70,tt3796006,7
70,tt5108476,5
70,tt7180544,9
71,tt5784778,7
71,tt2082197,8
71,tt1606267,6
71,tt2275794,5
71,tt1849718,8
71,tt5151622,5
71,tt2224317,7
71,tt3405236,7
71,tt3886444,4
71,tt6711660,7
71,tt6514196,8
71,tt1847736,6
71,tt3693936,8
71,tt4387040,7
71,tt2424988,9
71,tt8011276,7
71,tt9105014,8
71,tt1920986,5
71,tt3483596,5
71,tt5005684,8
71,tt1855268,5
71,tt1744641,7
71,tt1620971,5
71,tt5717110,6
71,tt6467738,9
71,tt7725596,8
71,tt2112131,4
71,tt4007558,3
71,tt3044882,3
71,tt6170954,6
71,tt1939654,6
71,tt1245732,5
72,tt7723022,3
72,tt6102396,7
72,tt3465488,2
72,tt2976176,7
72,tt3449292,8
72,tt4865436,3
72,tt1620719,6
72,tt2066062,4
72,tt5615116,6
72,tt1869296,7
72,tt4934950,9
72,tt1781838,6
72,tt4979110,6
72,tt7695014,5
72,tt4541102,5
72,tt8108268,8
72,tt3368222,7
72,tt7260848,6
72,tt5946128,8
72,tt1855268,6
72,tt1773015,8
72,tt4552486,3
72,tt5713232,6
72,tt1884268,9
72,tt2408040,6
72,tt5525846,4
72,tt1738293,10
72,tt1309561,3
72,tt6471054,8
72,tt1503640,4
72,tt1980970,1
73,tt1285245,6
73,tt1627924,8
73,tt4994210,5
73,tt2429930,6
73,tt3001638,6
73,tt4323504,4
73,tt2951576,5
73,tt4467202,4
73,tt1828289,7
73,tt5209420,4
73,tt4493550,6
73,tt5756052,6
73,tt2417560,7
73,tt8239946,9
73,tt5784778,8
73,tt2190820,5
73,tt2057441,8
73,tt8108200,8
73,tt1666184,4
73,tt1887763,6
73,tt8130558,8
73,tt8207768,6
74,tt2323964,8
74,tt6711660,6
74,tt3514330,5
74,tt4169250,6
74,tt1563732,6
74,tt1503640,5
74,tt1999935,7
74,tt1437367,7
74,tt2708550,7
74,tt2181831,10
74,tt1781838,6
74,tt1388903,6
74,tt2691010,2
74,tt7412738,6
74,tt2796318,7
74,tt6046994,5
74,tt3337550,9
74,tt3640942,3
74,tt2585654,5
74,tt2327389,8
74,tt1841542,7
74,tt1572311,3
74,tt1695793,5
74,tt1194232,4
74,tt1825655,7
74,tt9239772,6
74,tt2613942,6
74,tt7189494,5
74,tt2356959,3
74,tt1465488,4
74,tt2408040,6
74,tt3177332,4
74,tt4365060,6
74,tt2461132,5
74,tt1191130,4
74,tt6277440,5
74,tt2976182,4
74,tt1396208,4
74,tt1937092,4
74,tt3645014,3
74,tt5460276,9
74,tt1773764,9
74,tt8202612,4
74,tt3159708,5
74,tt2932606,8
74,tt2423132,6
74,tt2912578,6
74,tt1395025,7
74,tt8268972,4
74,tt7581902,6
75,tt1883121,7
75,tt5755606,5
75,tt2130242,5
75,tt1954206,5
75,tt2275802,5
75,tt5474042,2
75,tt1954470,10
75,tt2208248,2
75,tt1706317,2
75,tt6041458,5
75,tt4117066,7
75,tt3585758,7
75,tt2614722,7
75,tt3382148,2
75,tt2112131,5
75,tt5209420,5
75,tt2082197,10
75,tt7274806,6
75,tt5638500,5
75,tt4303010,6
75,tt1395054,8
75,tt6499258,7
75,tt1322257,6
75,tt2976182,3
75,tt1606162,6
75,tt2229842,9
76,tt3683702,5
76,tt8175968,4
76,tt7384848,6
76,tt9319812,7
76,tt5460276,6
76,tt1806913,4
76,tt7695014,4
76,tt4844708,8
76,tt3449292,7
76,tt3854246,6
76,tt1891884,5
76,tt1828289,6
76,tt8206760,5
76,tt8852558,7
76,tt8239946,7
76,tt7147540,6
76,tt9558612,4
76,tt3717068,9
76,tt6752836,1
76,tt2232524,6
76,tt6173990,6
76,tt2571140,3
76,tt4467262,5
76,tt5463608,7
76,tt1499201,6
76,tt3142232,5
76,tt1375789,7
76,tt3357416,4
76,tt1465488,6
77,tt4995402,5
77,tt8396186,5
77,tt2327389,6
77,tt3337550,6
77,tt1239276,8
77,tt1886663,7
77,tt5542802,4
77,tt1345777,8
77,tt3696192,5
77,tt2408040,5
77,tt1620933,5
77,tt2939912,7
77,tt4579982,4
77,tt8427036,6
77,tt2630076,4
77,tt1941638,6
77,tt8223250,8
77,tt8304386,3
77,tt3683702,6
77,tt2814372,5
77,tt5933706,4
77,tt5286444,8
77,tt1471247,8
77,tt1558578,8
77,tt3322420,9
77,tt4718678,1
77,tt9319812,6
77,tt1438298,5
77,tt6277440,8
77,tt1183944,5
77,tt3129282,7
77,tt2392447,5
77,tt3672618,5
77,tt4744086,6
78,tt7228072,6
78,tt4386684,6
78,tt1124386,4
78,tt2178470,7
78,tt2012576,7
78,tt1182884,6
78,tt9176260,6
78,tt2199711,9
78,tt2191721,4
78,tt1471247,8
78,tt5638474,4
78,tt2408040,4
78,tt8108198,10
78,tt5052972,6
78,tt6467380,6
78,tt2401719,6
78,tt8324474,6
78,tt0246825,7
78,tt2172071,5
78,tt6467738,6
78,tt3173910,6
78,tt3175038,5
78,tt3166542,6
79,tt2354407,4
79,tt8130968,7
79,tt1465488,3
79,tt4107858,7
79,tt4864932,5
79,tt5290620,2
79,tt2401719,7
79,tt2033947,4
79,tt5460276,7
79,tt2978626,3
79,tt6656806,1
79,tt1629241,6
79,tt1706317,2
79,tt1954470,7
79,tt2198235,7
79,tt2156785,8
79,tt3482198,1
79,tt7260848,6
79,tt3742284,8
79,tt2317337,10
79,tt8396128,7
79,tt2706264,5
79,tt1388903,5
79,tt1605790,4
79,tt1836912,8
79,tt3948240,5
80,tt1620971,8
80,tt0988655,5
80,tt1396208,5
80,tt7638344,5
80,tt3794302,7
80,tt2337292,7
80,tt2104937,2
80,tt9179426,6
80,tt4910010,8
80,tt1395054,8
80,tt3554418,5
80,tt1971365,2
80,tt3290688,6
80,tt8396128,8
80,tt2309764,7
80,tt5935704,5
80,tt4386684,7
80,tt7399470,8
80,tt6611040,7
81,tt2404027,7
81,tt2675978,7
81,tt1814619,3
81,tt5021968,6
81,tt5074352,9
81,tt1185412,3
81,tt5928576,5
81,tt5130348,6
81,tt7527082,9
81,tt2190820,6
81,tt5005684,7
81,tt5784778,4
81,tt3547616,4
81,tt4088588,7
81,tt6971752,6
81,tt6405126,5
81,tt2203308,7
81,tt5313980,3
81,tt3495030,9
82,tt1285245,6
82,tt4467262,5
82,tt1499201,7
82,tt1986040,4
82,tt5310090,8
82,tt2800452,4
82,tt1363125,2
82,tt2023645,4
82,tt8396128,7
82,tt4844708,8
82,tt2356180,8
82,tt1694542,8
82,tt5697870,8
82,tt1562872,10
83,tt2178508,2
83,tt5946128,8
83,tt2317103,6
83,tt7471004,7
83,tt2573750,6
83,tt1285245,7
83,tt3859980,6
83,tt8175968,6
83,tt4358344,7
83,tt2978626,5
83,tt1934231,8
83,tt4512230,3
83,tt6078866,7
84,tt1728239,2
84,tt5690142,7
84,tt5613834,8
84,tt7722258,3
84,tt1562871,4
84,tt2804026,7
84,tt1926313,6
84,tt1887763,5
84,tt2392447,4
84,tt6711660,8
84,tt1947973,4
84,tt4744086,6
84,tt2063745,6
84,tt1245732,8
84,tt1890363,8
84,tt2377938,10
84,tt5717110,7
84,tt3129282,7
85,tt6611040,7
85,tt1728986,6
85,tt5021968,8
85,tt2317337,9
85,tt1455816,5
85,tt7609114,5
85,tt2137241,5
85,tt2624852,6
85,tt3311236,4
85,tt1667838,6
85,tt3495030,7
85,tt1948047,1
85,tt1629260,4
85,tt1285245,5
85,tt2191164,8
85,tt2334779,7
85,tt6173826,7
85,tt4565796,4
85,tt1227524,8
85,tt8304386,2
85,tt1836912,8
85,tt2461132,3
85,tt4651394,4
85,tt3547616,3
85,tt2243336,6
85,tt4906984,6
85,tt2404027,7
85,tt3038772,5
85,tt1451797,9
85,tt6826438,8
85,tt5227468,3
85,tt2122340,7
85,tt3611266,5
85,tt1744641,7
85,tt5785116,4
85,tt1916728,7
85,tt1939654,4
86,tt3619710,4
86,tt6750100,6
86,tt8108202,8
86,tt1191130,5
86,tt4683366,7
86,tt4323504,5
86,tt4760750,5
86,tt5896934,3
86,tt2082197,8
86,tt5956100,5
86,tt4642936,4
86,tt4387040,8
86,tt0988655,4
86,tt4910010,8
86,tt3814100,6
86,tt4333674,7
86,tt2308773,7
86,tt1182884,3
86,tt3302962,6
86,tt5108476,3
86,tt2222716,6
86,tt1438298,9
86,tt1285241,8
86,tt4332114,5
86,tt2122340,6
87,tt6471054,8
87,tt2377938,8
87,tt2306635,7
87,tt1836912,7
87,tt5121000,9
87,tt1563732,6
87,tt1465488,3
87,tt2191721,4
87,tt1773015,8
87,tt5227468,2
87,tt8396186,3
87,tt4718678,1
87,tt7607940,1
87,tt1578261,5
87,tt4088588,7
87,tt6395306,6
87,tt1869296,6
87,tt2800452,4
87,tt2909396,2
87,tt3726012,3
87,tt7098658,8
87,tt1512220,6
87,tt4386684,6
87,tt5313980,4
87,tt7638344,3
87,tt5518128,4
87,tt2354407,7
87,tt8144834,9
87,tt4807830,4
87,tt1573482,8
87,tt4949324,8
87,tt1809399,9
87,tt4556848,7
87,tt2246595,5
87,tt5463608,7
87,tt2016894,4
87,tt8869978,7
87,tt2275802,3
87,tt3311236,4
87,tt1883121,7
87,tt1629260,4
87,tt5343678,5
87,tt2073070,9
87,tt5617172,6
88,tt1847736,7
88,tt3848892,8
88,tt6071752,3
88,tt8785426,3
88,tt6080746,8
88,tt6058394,5
88,tt1772872,4
88,tt5946128,8
88,tt1431122,4
88,tt3666258,7
88,tt2613942,6
88,tt8897986,10
88,tt4844708,7
88,tt0246825,9
88,tt4467262,3
88,tt5956100,6
88,tt1728239,5
88,tt4900716,7
88,tt5013008,2
88,tt1629376,7
88,tt1849718,6
88,tt2140465,8
88,tt4335954,6
88,tt1438298,8
88,tt2980794,9
88,tt8869978,9
88,tt6514196,7
88,tt3390572,10
88,tt9248940,7
88,tt2066062,2
88,tt2178508,4
88,tt7723022,5
88,tt2112978,5
88,tt5935704,7
88,tt2438764,2
88,tt3862004,4
88,tt1573072,6
89,tt2168910,6
89,tt1825801,6
89,tt6588966,8
89,tt7399470,6
89,tt2423132,5
89,tt7777196,5
89,tt2385104,6
89,tt3495030,8
89,tt2861320,4
89,tt3726012,1
89,tt2408040,6
89,tt4921860,7
89,tt1980970,3
89,tt1884268,6
89,tt3796006,6
89,tt6997642,6
89,tt2012576,8
89,tt1646217,4
89,tt1425618,3
89,tt1948047,2
89,tt3175038,5
89,tt2213054,8
89,tt2708644,6
89,tt4844708,7
89,tt8897986,8
90,tt2034011,2
90,tt4814290,8
90,tt7639372,2
90,tt2417560,7
90,tt6405126,4
90,tt2357926,4
90,tt5785170,10
90,tt4262516,3
90,tt2976182,3
90,tt4979160,3
90,tt4335954,8
90,tt1954598,6
90,tt5021968,5
90,tt1395025,6
90,tt5571734,8
90,tt2571140,6
90,tt6588966,8
90,tt9248940,7
90,tt3735246,6
91,tt9248972,6
91,tt1185412,6
91,tt3469244,6
91,tt4332114,4
91,tt7725596,8
91,tt1720254,5
91,tt4323504,4
91,tt1773015,9
91,tt2066062,2
91,tt7919680,8
91,tt4552546,7
91,tt1629715,6
91,tt2181931,7
91,tt3495030,7
91,tt8108200,8
91,tt2027138,4
91,tt2137241,3
91,tt1573072,5
91,tt6058394,6
91,tt2988272,6
91,tt4814290,8
91,tt1992138,8
91,tt3495000,7
91,tt2980794,8
91,tt2033947,4
91,tt2389486,8
91,tt1363363,1
91,tt3717068,8
91,tt6041458,5
91,tt3877652,3
91,tt4271730,2
91,tt1986040,3
91,tt0443331,4
91,tt1667838,6
91,tt1629391,7
91,tt1182884,5
91,tt4228746,6
91,tt1887763,6
91,tt2429930,7
91,tt1471247,9
91,tt4087770,3
91,tt8108206,7
91,tt5745450,6
91,tt3531604,3
92,tt2164702,3
92,tt3539966,5
92,tt1918965,4
92,tt2612924,5
92,tt4910010,9
92,tt2027138,4
92,tt1839596,7
92,tt2613942,5
92,tt2401719,5
92,tt1573482,7
92,tt10360496,8
92,tt5518128,3
92,tt6750100,5
92,tt3709344,9
92,tt7162758,5
92,tt4594848,7
92,tt6620324,7
92,tt11007050,7
92,tt2621000,7
92,tt7881528,1
92,tt7581902,6
92,tt4559006,6
92,tt2283894,6
92,tt1183944,4
93,tt5227468,2
93,tt2978626,5
93,tt1773015,9
93,tt1980986,4
93,tt5325684,1
93,tt4045666,6
93,tt5662932,7
93,tt1397492,8
93,tt1221147,7
93,tt3524410,4
93,tt5743656,5
93,tt2196638,7
